,url,delegacion,colonia,antiguedad,superficie construida en m2,precio total en pesos,precio de m2,precio mediano de m2 de la colonia,precio mediano de m2 de la colonia (nuevos),precio mediano de m2 de la colonia (usados),delta,semaforo
5970, http://departamento.metroscubicos.com/MLM-570694668-excelente-depto-estilo-barragan-_JM,lvaro Obregn,SAN GABRIEL,15,255,13000000.0,50980.39215686275,54642.857142857145,53553.6231884058,52694.69607754325,-3.253276037796685,amarillo
5977, http://departamento.metroscubicos.com/MLM-570711526-departamento-en-venta-en-la-del-valle-_JM,Benito Jurez,INSURGENTES SAN BORJA,40,250,7150000.0,28600.0,44472.52747252748,46048.3870967742,36000.0,-20.555555555555557,verde
5986, http://departamento.metroscubicos.com/MLM-570727739-vendo-depto-210-mts-en-amsterdam-condesa-850000000-mn-_JM,Miguel Hidalgo,ESCANDON II SECCION,50,210,8500000.0,40476.19047619047,55000.0,55151.51515151515,47456.543967280166,-14.708937709207042,naranja
6001, http://departamento.metroscubicos.com/MLM-570742749-hermoso-y-amplio-pent-house-_JM,Tlalpan,LOS FRAMBOYANOS,10,458,11500000.0,25109.170305676857,33551.44742762862,27547.169811320753,31417.11229946524,-20.078045154696643,verde
6037, http://departamento.metroscubicos.com/MLM-570763052-excelente-ubicacion-_JM,Miguel Hidalgo,POLANCO I SECCION,20,253,13500000.0,53359.6837944664,64000.0,67117.11711711712,64000.0,-16.625494071146246,naranja
6148, http://departamento.metroscubicos.com/MLM-570865011-penthouse-en-venta-polanco-_JM,Miguel Hidalgo,POLANCO IV SECCION,45,311,18700000.0,60128.61736334405,102333.71739130435,109386.17924528301,72680.55555555556,-17.270008596201585,naranja
6162, http://departamento.metroscubicos.com/MLM-570917918-amplio-departamento-con-balcon-_JM,Cuauhtmoc,BUENOS AIRES,10,120,3500000.0,29166.666666666668,26323.529411764706,30629.62962962963,16688.59649122807,74.77003942181344,sobrevaluado
6167, http://departamento.metroscubicos.com/MLM-570934921-del-valle-sur-117m2-3rec-2banos-estac-_JM,Benito Jurez,LETRAN VALLE,40,117,3400000.0,29059.82905982906,46000.0,49743.21938693628,35936.41252768111,-19.135419993732416,naranja
6227, http://departamento.metroscubicos.com/MLM-571196274-dakota-_JM,Benito Jurez,ESCANDON II SECCION,no_age_info,236,13321000.0,56444.91525423729,51975.8064516129,53012.644310060474,44624.766355140186,8.598440520177258,amarillo
6233, http://departamento.metroscubicos.com/MLM-571200307-departamento-en-santa-fe-cuajimalpa-avenida-santa-fe-_JM,lvaro Obregn,SANTA FE LA LOMA,9,271,10800000.0,39852.39852398524,58333.333333333336,61427.8350515464,45994.61676493207,-13.354211151140355,naranja
6234, http://departamento.metroscubicos.com/MLM-571200446-colorado-_JM,Benito Jurez,ESCANDON II SECCION,no_age_info,146,7742500.0,53030.82191780822,51975.8064516129,53012.644310060474,44624.766355140186,2.029820291826528,amarillo
6236, http://departamento.metroscubicos.com/MLM-571201829-colorado-_JM,Benito Jurez,ESCANDON II SECCION,no_age_info,146,6368800.0,43621.91780821918,51975.8064516129,53012.644310060474,44624.766355140186,-16.07264843725092,naranja
6646, http://departamento.metroscubicos.com/MLM-571224343-precioso-depa-a-la-venta-en-avivia-gr-_JM,Miguel Hidalgo,BOSQUES DE LAS LOMAS,no_age_info,250,12300000.0,49200.0,54000.0,55878.71304347826,53175.355450236966,-8.88888888888889,amarillo
6727, http://departamento.metroscubicos.com/MLM-571329114-hermoso-departamento-en-av-del-iman-_JM,Tlalpan,PEDREGAL DE CARRASCO,20,117,3350000.0,28632.478632478633,33201.4,30445.719329214477,35467.075960033704,-19.270258803563845,naranja
6731, http://departamento.metroscubicos.com/MLM-571345942-ubicado-depto-en-peten-_JM,Benito Jurez,PIEDAD NARVARTE,no_age_info,135,7300000.0,54074.07407407407,38121.91091954023,40404.030373831774,24452.554744525547,41.84512992594296,sobrevaluado
6768, http://departamento.metroscubicos.com/MLM-571408027-hermoso-departamento-en-venta-en-bosques-de-las-lomas-_JM,lvaro Obregn,SAN GABRIEL,10,445,27115000.0,60932.58426966292,55621.84107042541,52307.692307692305,43636.36363636364,39.63717228464418,sobrevaluado
6873, http://departamento.metroscubicos.com/MLM-571493417-colorado-_JM,Benito Jurez,ESCANDON II SECCION,no_age_info,222,13112300.0,59064.414414414416,51975.8064516129,53012.644310060474,44624.766355140186,13.63828374534349,sobrevaluado
6877, http://departamento.metroscubicos.com/MLM-571505464-departamento-en-venta-en-tennyson-polanco-cdmx-_JM,Miguel Hidalgo,POLANCO IV SECCION,6,217,24684000.0,113751.15207373272,102413.79310344828,102567.37712044452,103888.88888888889,9.493087557603689,amarillo
6878, http://departamento.metroscubicos.com/MLM-571517513-oportunidad-departamento-en-venta-en-bosques-de-las-lomas-_JM,Miguel Hidalgo,SAN GABRIEL,17,278,10000000.0,35971.22302158274,44620.25316455696,46853.146853146856,42075.0,-14.506897156071927,naranja
7054, http://departamento.metroscubicos.com/MLM-571546546-precioso-depa-en-residencial-la-joya-a-la-ventasp-_JM,Miguel Hidalgo,BOSQUE DE LAS LOMAS,25,450,18326000.0,40724.444444444445,61052.03703703704,,61052.03703703704,-33.29551900170164,verde
7524, http://departamento.metroscubicos.com/MLM-571613048-bonito-departamento-con-amplios-espacios-muy-acogedor-dos-estancias-de-gran-tamano-techos-altos-se-encuentra-distribuido-en-2-niveles-las-3-recamaras-con-vestidor-y-bano-la-recamara-principal-_JM,lvaro Obregn,SANTA FE LA LOMA,20,290,10472000.0,36110.34482758621,58333.333333333336,61427.8350515464,45994.61676493207,-21.490062604200194,verde
7592, http://departamento.metroscubicos.com/MLM-571771856-sierra-vertientes-departamento-en-venta-_JM,Miguel Hidalgo,POLANCO I SECCION,27,450,18606500.0,41347.77777777778,64000.0,67117.11711711712,64000.0,-35.39409722222222,verde
7698, http://departamento.metroscubicos.com/MLM-571989389-departamento-muy-amplio-en-la-del-valle-_JM,Benito Jurez,PIEDAD NARVARTE,no_age_info,163,4700000.0,28834.355828220858,40084.08163265306,44534.55284552845,30973.451327433628,-28.06532006278527,verde
7784, http://departamento.metroscubicos.com/MLM-572033529-oportunidad-departamento-zona-ajusco-picacho-_JM,Tlalpan,MIGUEL HIDALGO 3A SECCION,7,198,2600000.0,13131.31313131313,21875.0,23370.352112676057,16769.738198309627,-21.696373693915188,verde
7846, http://departamento.metroscubicos.com/MLM-572111421-departamento-en-venta-en-polanco-_JM,Miguel Hidalgo,POLANCO IV SECCION,no_age_info,300,37400000.0,124666.66666666667,102333.71739130435,109386.17924528301,72680.55555555556,21.823647029224432,sobrevaluado
7850, http://departamento.metroscubicos.com/MLM-572122142-departamento-en-venta-en-colonia-alamos-_JM,Benito Jurez,ALAMOS,no_age_info,74,3900000.0,52702.7027027027,43518.072289156626,40555.555555555555,34750.0,21.105324593696682,sobrevaluado
7852, http://departamento.metroscubicos.com/MLM-572122748-departamento-en-venta-en-colonia-alamos-_JM,Benito Jurez,ALAMOS,no_age_info,61,3467000.0,56836.065573770495,43518.072289156626,40555.555555555555,34750.0,30.603362198863543,sobrevaluado
7854, http://departamento.metroscubicos.com/MLM-572123596-departamento-en-venta-en-colonia-alamos-_JM,Benito Jurez,ALAMOS,no_age_info,60,3260000.0,54333.333333333336,43518.072289156626,40555.555555555555,34750.0,24.85234403839056,sobrevaluado
7887, http://departamento.metroscubicos.com/MLM-572156760-excelentes-departamentos-en-preventa-sobre-durango-_JM,Miguel Hidalgo,JUAREZ,no_age_info,122,8100000.0,66393.44262295082,53336.44385026738,53769.12582781457,45604.395604395606,24.480444945558528,sobrevaluado
7888, http://departamento.metroscubicos.com/MLM-572157505-hermosos-departamentos-en-preventa-col-cuauhtemoc-_JM,Miguel Hidalgo,JUAREZ,no_age_info,94,4715000.0,50159.574468085106,52139.09294512878,53350.67319461444,45913.793103448275,-3.7966108829835647,amarillo
7890, http://departamento.metroscubicos.com/MLM-572159232-departamento-en-la-colonia-del-valle-norte-_JM,Benito Jurez,PIEDAD NARVARTE,40,42,1800000.0,42857.142857142855,40084.08163265306,44534.55284552845,30973.451327433628,38.367346938775505,sobrevaluado
7892, http://departamento.metroscubicos.com/MLM-572159258-departamento-colonia-del-valle-con-vista-al-wtc-_JM,Benito Jurez,PIEDAD NARVARTE,35,42,1800000.0,42857.142857142855,40084.08163265306,44534.55284552845,30973.451327433628,38.367346938775505,sobrevaluado
7955, http://departamento.metroscubicos.com/MLM-572327800-palmas-corinto-departamento-en-venta-_JM,Miguel Hidalgo,POLANCO I SECCION,40,320,24310000.0,75968.75,64000.0,67117.11711711712,64000.0,18.701171875,sobrevaluado
7957, http://departamento.metroscubicos.com/MLM-572327974-departamento-en-venta-newton-polanco-_JM,Miguel Hidalgo,POLANCO IV SECCION,40,190,16792600.0,88382.1052631579,102413.79310344828,102567.37712044452,103888.88888888889,-14.926315789473687,naranja
8153, http://departamento.metroscubicos.com/MLM-572368846-nocnok-id-mx17-cl5066-excelente-pent-house-con-vista-panoramicasala-comedor-cocina-integral-con-desayunador-y-alacena-tres-recamaras-la-principal-con-bano-y-vestidor-sala-de-television-cuart-_JM,Miguel Hidalgo,LOMAS DE CHAPULTEPEC VIII SECCION,7,600,28050000.0,46750.0,41388.88888888889,41161.034306195594,46030.769230769234,1.5624999999999927,amarillo
8172, http://departamento.metroscubicos.com/MLM-572400376-excelente-vista-bosque-real-_JM,lvaro Obregn,LA MEXICANA,12,255,9000000.0,35294.117647058825,38917.52577319588,39175.257731958765,35294.117647058825,0.0,amarillo
8174, http://departamento.metroscubicos.com/MLM-572404184-moderno-departamento-nuevo-arquitectura-de-vanguardia-_JM,Benito Jurez,DEL VALLE SUR,no_age_info,284,8630400.0,30388.732394366198,41976.76282051282,45076.92307692308,42307.692307692305,-27.605822001319,verde
8175, http://departamento.metroscubicos.com/MLM-572404383-moderno-departamento-nuevo-arquitectura-de-vanguardia-_JM,Benito Jurez,DEL VALLE SUR,no_age_info,257,8110000.0,31556.420233463035,41976.76282051282,45076.92307692308,42307.692307692305,-24.82407381342343,verde
8178, http://departamento.metroscubicos.com/MLM-572410076-departamento-en-venta-lomas-de-chapultepec-_JM,Miguel Hidalgo,POLANCO I SECCION,30,300,16500000.0,55000.0,64000.0,67117.11711711712,64000.0,-14.0625,naranja
8188, http://departamento.metroscubicos.com/MLM-572436376-espectacular-pb-en-ventanas-la-loma-de-santa-fe-_JM,lvaro Obregn,SAN GABRIEL,10,318,21300000.0,66981.1320754717,54642.857142857145,53553.6231884058,52694.69607754325,27.111715336407183,sobrevaluado
8222, http://departamento.metroscubicos.com/MLM-572486744-polanco-pre-venta-de-deptos-sofisticados-y-elegantes-_JM,Miguel Hidalgo,POLANCO IV SECCION,no_age_info,274,23662800.0,86360.58394160584,102333.71739130435,109386.17924528301,72680.55555555556,-15.608866614920606,naranja
8297, http://departamento.metroscubicos.com/MLM-572535698-departamento-practicamente-nuevo-en-venta-o-renta-_JM,Miguel Hidalgo,POLANCO IV SECCION,6,60,5670000.0,94500.0,102413.79310344828,102567.37712044452,103888.88888888889,-9.037433155080215,amarillo
8298, http://departamento.metroscubicos.com/MLM-572538277-polanco-pre-venta-de-estupendos-deptos-de-1-nivel-_JM,Miguel Hidalgo,POLANCO IV SECCION,no_age_info,185,17518000.0,94691.8918918919,96962.96296296296,96881.48148148149,85131.17283950618,-2.3422046951458704,amarillo
8299, http://departamento.metroscubicos.com/MLM-572539225-departamento-en-renta-santa-fe-cuajimapa-372008--_JM,lvaro Obregn,SAN GABRIEL,20,360,16000000.0,44444.444444444445,54642.857142857145,53553.6231884058,52694.69607754325,-15.656702186797114,naranja
8344, http://departamento.metroscubicos.com/MLM-572670900-super-terrazas-pent-house-_JM,Miguel Hidalgo,POLANCO IV SECCION,no_age_info,590,46750000.0,79237.28813559322,102413.79310344828,102567.37712044452,103888.88888888889,-22.63025737602009,verde
8457, http://departamento.metroscubicos.com/MLM-572867602-del-valle-centro-extraordinari-pre-venta-de-deptos-_JM,Benito Jurez,INSURGENTES SAN BORJA,no_age_info,85,4117000.0,48435.294117647056,44472.52747252748,46048.3870967742,36000.0,8.910594630735888,amarillo
8514, http://departamento.metroscubicos.com/MLM-572976827-departamento-con-jardin-privado-en-venta-_JM,Benito Jurez,DEL CARMEN,8,182,5850000.0,32142.85714285714,45150.721786833856,45378.40909090909,36439.0756302521,-11.790141251080998,naranja
8751, http://departamento.metroscubicos.com/MLM-573048923-nuevo-parte-alta-de-san-jeronimo-_JM,La Magdalena Contreras,BARRANCA SECA,no_age_info,145,2490000.0,17172.41379310345,15866.90865093769,,,8.22784810126582,amarillo
8753, http://departamento.metroscubicos.com/MLM-573049748-nuevo-parte-alta-de-san-jeronimo-_JM,La Magdalena Contreras,BARRANCA SECA,no_age_info,171,2490000.0,14561.40350877193,15866.90865093769,,,-8.227848101265833,amarillo
8759, http://departamento.metroscubicos.com/MLM-573059617-penthouse-recien-remodelado-en-avcontreras-_JM,La Magdalena Contreras,Pbo. TIZAPAN,no_age_info,330,10990000.0,33303.030303030304,31231.244483671668,38697.18309859155,30698.32402234637,6.633696010550614,amarillo
8791, http://departamento.metroscubicos.com/MLM-573066058-hamburgo-col-juarez-excelente-departamento-exterior-muy-cerca-del-metro-chapultepec-y-sevillaconsta-de-2-recamaras-muy-amplias-con-bano-medio-bano-sala-comedor-cocina-abierta-con-refrigerad-_JM,Miguel Hidalgo,JUAREZ,10,140,6100000.0,43571.42857142857,43571.42857142857,62167.832167832166,43571.42857142857,0.0,amarillo
8855, http://departamento.metroscubicos.com/MLM-573139438-espectacular-departamento-aaa-en-bosques-de-las-lomas-_JM,Miguel Hidalgo,SAN GABRIEL,no_age_info,420,26180000.0,62333.333333333336,44620.25316455696,46853.146853146856,42075.0,39.69739952718677,sobrevaluado
8860, http://departamento.metroscubicos.com/MLM-573186201-excelente-departamento-de-178-m2-enfrente-de-plaza-carso-_JM,Miguel Hidalgo,POLANCO I SECCION,8,147,7350000.0,50000.0,60000.0,60000.0,59919.642857142855,-16.554909849500817,naranja
8871, http://departamento.metroscubicos.com/MLM-573205844-departamento-en-narvarte-oriente-av-cuauhtemoc-_JM,Benito Jurez,DEL VALLE CENTRO,9,95,3450000.0,36315.78947368421,43032.7868852459,43308.10810810811,37628.36552897608,-3.4882622108077053,amarillo
8888, http://departamento.metroscubicos.com/MLM-573247099-city-towers-coyoacan-hermoso-departamento-en-venta-_JM,Benito Jurez,DEL CARMEN,no_age_info,69,3290000.0,47681.159420289856,45150.721786833856,45378.40909090909,36439.0756302521,5.604423436247007,amarillo
8889, http://departamento.metroscubicos.com/MLM-573248377-departamento-en-venta-en-una-de-las-zonas-con-mayor-plusvalia-de-la-cd-de-mexico-cuenta-con-2-recamaras-dos-banos-completos-sala-comedor-cocina-dos-lugares-de-estacionamiento-bodega-de-6-m2-_JM,lvaro Obregn,SAN GABRIEL,8,100,6050000.0,60500.0,54642.857142857145,53553.6231884058,52694.69607754325,14.812314148222427,sobrevaluado
8915, http://departamento.metroscubicos.com/MLM-573280983-departamento-venta-girault-carlos-echanove-_JM,lvaro Obregn,SAN GABRIEL,20,320,19000000.0,59375.0,55621.84107042541,52307.692307692305,43636.36363636364,36.06770833333332,sobrevaluado
8917, http://departamento.metroscubicos.com/MLM-573281831-departamento-bosque-de-tabachines-lomas-363683-_JM,Miguel Hidalgo,SAN GABRIEL,20,278,10000000.0,35971.22302158274,44620.25316455696,46853.146853146856,42075.0,-14.506897156071927,naranja
8950, http://departamento.metroscubicos.com/MLM-573329375-departamentos-olivar-de-los-padres-_JM,lvaro Obregn,LA HERRADURA DEL PUEBLO TETELPAN,no_age_info,179,5200000.0,29050.27932960894,34543.39622641509,37383.17757009346,28846.153846153848,-15.902075351252238,naranja
8958, http://departamento.metroscubicos.com/MLM-573349682-departamento-venta-giorgione-sta-maria-nonoalco-_JM,Benito Jurez,SAN PEDRO DE LOS PINOS,no_age_info,89,3283335.0,36891.40449438202,36315.78947368421,37500.0,33333.333333333336,1.5850268685881599,amarillo
8961, http://departamento.metroscubicos.com/MLM-573350906-departamento-venta-giorgione-sta-maria-nonoalco-_JM,Benito Jurez,SAN PEDRO DE LOS PINOS,no_age_info,89,3283335.0,36891.40449438202,36315.78947368421,37500.0,33333.333333333336,1.5850268685881599,amarillo
8986, http://departamento.metroscubicos.com/MLM-573354077-departamento-en-ventaen-santa-fe-_JM,lvaro Obregn,SAN GABRIEL,no_age_info,200,12000000.0,60000.0,54642.857142857145,53553.6231884058,52694.69607754325,9.803921568627446,amarillo
8988, http://departamento.metroscubicos.com/MLM-573355075-departamento-en-venta-en-santa-fe-_JM,lvaro Obregn,SAN GABRIEL,no_age_info,238,14000000.0,58823.529411764706,54642.857142857145,53553.6231884058,52694.69607754325,7.650903498654361,amarillo
9023, http://departamento.metroscubicos.com/MLM-573370608-santa-fe-la-loma-depto-en-exclusivo-fraccionamiento-_JM,lvaro Obregn,SAN GABRIEL,9,168,10800000.0,64285.71428571428,54642.857142857145,53553.6231884058,52694.69607754325,21.996555765525592,sobrevaluado
9028, http://departamento.metroscubicos.com/MLM-573373905-penthouse-venta-giorgione-sta-maria-nonoalco-_JM,Benito Jurez,SAN PEDRO DE LOS PINOS,no_age_info,89,4074900.0,45785.393258426964,36315.78947368421,37500.0,33333.333333333336,26.075720566682936,sobrevaluado
9029, http://departamento.metroscubicos.com/MLM-573374351-vendo-depto-czda-de-las-bombas-villa-coapa-_JM,Coyoacn,EMILIANO ZAPATA FRACCIONAMIENTO POPULAR,30,92,1850000.0,20108.695652173912,21897.810218978102,,22925.634954799825,-12.287290224152091,naranja
9059, http://departamento.metroscubicos.com/MLM-573418365-deptos-en-preventa-_JM,Miguel Hidalgo,ARGENTINA ANTIGUA,no_age_info,67,1987000.0,29656.716417910447,30043.74282433984,30043.74282433984,,-1.288209690424601,amarillo
9060, http://departamento.metroscubicos.com/MLM-573418419-bonito-departamento-_JM,Miguel Hidalgo,JUAREZ,no_age_info,83,3500000.0,42168.67469879518,43571.42857142857,62167.832167832166,43571.42857142857,-3.2194351175192675,amarillo
9067, http://departamento.metroscubicos.com/MLM-573428358-departamento-en-venta-en-desierto-de-los-leones-tetelpan-_JM,lvaro Obregn,LA HERRADURA DEL PUEBLO TETELPAN,7,190,4390000.0,23105.263157894737,34543.39622641509,37383.17757009346,28846.153846153848,-19.901754385964914,naranja
9380, http://departamento.metroscubicos.com/MLM-573482934-excelente-ph-esta-distribuido-en-3-pisos-primer-piso-sala-comedor-2-recamaras-cocina-y-cuarto-de-servicio-segundo-nivel-recamara-principal-con-vestidor-y-bano-completo-un-estudio-y-cocineta-t-_JM,Benito Jurez,FLORIDA,10,400,13600000.0,34000.0,53265.536723163845,53197.740112994354,54400.0,-37.5,verde
9394, http://departamento.metroscubicos.com/MLM-573482966-lindo-departamento-con-amplios-espacios-cuenta-con-3-recamaras-dos-con-closet-y-la-principal-tiene-2-vestidores-todas-tienen-bano-completo-el-edificio-tiene-gimnasio-vigilancia-salon-de-fiestas-_JM,Miguel Hidalgo,SAN GABRIEL,10,278,10000000.0,35971.22302158274,44620.25316455696,46853.146853146856,42075.0,-14.506897156071927,naranja
